,prompt,chosen,rejected,diff,source_index
12206,"Usually, any film with Sy",lvester Stallone and Marilyn Monroe in a relationship would have a talented supporting cast,"lvester, Cameron, or Rupert can be plain bad. Nana Stepford",0.9825366368168034,12206
12209,Beast Wars is a show that is," returning to the actual IP of ""Return of the Jedi"" & ""Four Wars"," terrible and maybe not the worst on film but are very, very appetizing for",0.9979919426841662,12209
12217,I'm surprised," this was always a top 70 horror film, as I was. Still, it", that Ms Lovett's film is so pitiful - the very conceit of,0.997086626768578,12217
12218,While I, did not have the time in my life to see it when the movie opened last," didn't find more than one thing to enjoy about the film, I had to",0.9785584781784564,12218
12220,This remake of the 1962, Pet Shop Planet DaVinci War had introduced us to our male-fe," original with much sleazier locations, as you know I only revealed one film",0.9957883490715176,12220
12221,What ever possessed Martin, Luther King Jr.<br /><br />This film also deserves a great deal, Sheen when he first mentioned human beings as homunculi (any awareness of,0.9957274445332588,12221
12223,Christ. A sequel to," 'Seagull' owes it all a chance, an opportunity to be a", the bad old cult classic leads Nic Cage (the man who inhabits the scary,0.9959810851141812,12223
12229,Since the 70s, all major Hollywood and animation studios continued to produce cartoon shorts even before this.," (with many movies going on), movies is at least as dependent on these movies",0.957494743168354,12229
12230,The original Trancers is," set in the wilds of Montana. Despite the laughable prep-school ratings,"," amazing, but then surprisingly it just takes up quite a bit of time. I",0.987885002978146,12230
12231,Why review good movies," for anybody....when it's appreciated that ""Good Times America"" did it's","? Are you listening in? <br /><br />Okay, double this",0.9910868243314326,12231
12236,No wonder Pamela," was nominated. Not only do they know her in acting, but how she is", was wrong for this movie!!! I never thought another broke a male leg had a,0.998201446433086,12236
12237,This is, the example when this is resolved in a very cost effective way and as the character, not a good way to put it... this confanity is disrespectful to the soul,0.9983486954588442,12237
12239,Despite being a sequel to the more," powerful ""King of the Kongs,"" this sequel succeeds at seeing a few subtle"," popular Tom Jones Original of Eugene Van Wiel, The Truckers begin with a",0.9928163876757026,12239
12240,Angela Johnson (,"Lucy Grace) has been craving sex, and secretly has hired a prostitution general",when she's dying) other results of Kline interfering with her at her unatt,0.993046527786646,12240
12241,So Angela has, shown herself to be infallible at every stage as evidenced by her most reliable performance, reversed herself and just thinks of herself as perfect without wearing glasses AND is a great,0.9915791437961162,12241
12243,Absolutely put," men who ARE capable of turning people around.<br /><br />John,"," out or advertised anything on IMDb, Flatline is...totally useless,",0.9827894233167171,12243
12244,"This is not horror, as the", films philosophy and writing of Burt Richey is for the most part effective, pretentious pitchman describes some dialog that no one else understands. I was still,0.99097230512416,12244
12245,"""The Deadly Look of"," Gold"" I agree with you that this movie had a stronger ending than the one"," 'A Bluesman"""", singer/songwriter/poet John Carroll,",0.9932261258363724,12245
12248,Jennifer Jason Leigh," played Joseph Mantegna, who of course wanted to be a Red Sox team"," returns as sickle godmother, and she plays plenty of misrepresentative roles (",0.9957802137359978,12248
12250,A little, hard to believe this was originally meant to be a production trial. Fury updates at," funny here though, mostly towards random brand of film she. (Avery,",0.6571777088101953,12250
12251,There were a lot of truly,", really ""natural"" ones in that, respectively, start with animal fat [", awful performances on screen at this stage in their very early summer. Characters I should,0.9913010582095012,12251
12254,If you're going to look," at The Ring, it's recommended that you base your enjoyment of it on your"," for a store sale, I don't know if it has anything nearby!!!",0.9963585093501024,12254
12256,The Treasure Island," Circles, the Creeks, the Charters in Homeland, etc. All"," arc-munitions are a dying breed, if not a dying breed, as",0.98901005089283,12256
12257,The shame of it! There,'s one reason I yet to watch this straight! I won't spoil. <, is absolutely NO good subtitled scene. Liv Tyler has no idea what her character,0.9863657665555366,12257
12258,I must say this, movie is the second and last time Cameron Home Alone flicks will be shown and," band just doesn't have a storey or a cell site, but not two",0.9617367319297048,12258
12267,When i got this movie free from," Furry Mail, in one of the store's bins, there were relics of", DVD i received this clutch of ghastly pictures that i was proud to say,0.9949972105096097,12267
12269,When i got," home from work i saw Williamsburg Walk Dock with one of my friends, all", home my dad threatened me to break the fast. The worst part was that it,0.9975350173190236,12269
12270,"Ben Masters,(K","icking Minus): My first film, when Gillian Anderson and my friends opened",athleen Tippett) develops severe mental instability due to her notoriety and to,0.9905093777924776,12270
12271,Manip,"ala Screamed Stunts, Ping a Koo Jul Salad, Sonat Kinn",ali warns me that the Ashanti word has been shortened to Mitra Boltiya,0.9927313530351968,12271
12272,After seeing a heavily censored," advertisement for Tarzan's Mines instead of the original, I was deeply impressed.<"," picture, I jumped on the back Lynne Coyne of ""Guess Who",0.9905131785199048,12272
12275,Lipstick is," Pinky (Pelestyn, who wrote the beloved picture ""Twel"," long. When you want a short film to be short, this one means the",0.9954621102660896,12275
12278,While some performances were," poor, and shaky, I wasn't sure if I was watching a great movie"," hampered by the underdeveloped scenery and lack of presentation, the director had to give",0.98463552352041,12278
12280,This film is, both slick and beautifully acted. It is also highly recommended for those of us who, a bit hard to identify. I think westerns 'fish out of water',0.9981375504867176,12280
12284,Just because someone is under," the impression that a person belongs to the underground world, that makes them someone more","-informed about politics or politics for the wrong reasons, there is no good reason",0.997327123011928,12284
12286,The good thing about this that's, as particular's as any you can think of and you'll be delighted going to," not supposed to be history. Mostly, it's harpy and into becoming stale",0.9980671167722904,12286
12287,I don't remember seeing another murder,". Anyway, I vividly remember i watched a movie in 1995 on a movie night",-on-the-royal-floor-of-a-city.,0.984225170686841,12287
