,prompt,chosen,rejected,diff,source_index
2197,Somebody could probably, give this one another run for its money but for once the whole budget gets laid, leave some notes or get a good laugh. For some reason the low pitched final,0.0023864368558861003,2197
2198,The only thing, that made me think that a). Rise of the Bad Blood is about the evolution," horrible about this movie were the writing. Like all the young talent writing this,",0.0101995253935456,2198
2199,Lets make a movie about a, group of demons is cool to say the least. I know this project would be," super popular comedian that was known for his fielding ""Feminine Jokes""",0.0018677711486817516,2199
2200,Meaning: if this movie," just happened to be Phil Jewell, maybe you'd be killed too.<|endoftext|>"," wanted to make a great TV movie, it would have been directed by a man",0.0014099386171437002,2200
2201,"Ringmaster, Jerry Springer's pathetic", love letter and even of Alejandro Amen. I felt exactly right with Toy Story," bloody war-hero, it's unforgivable. The killing used as the",0.994544801535085,2201
2202,I love," this film, it's still just breathtaking. I did like the story and in"," Skull Mask. And this episode is good.""<br /><br />You",4.947185516357422e-06,2202
2203,To preface this review,", Formula One did get to have Greyhound, a water utility system, to",: I think Tenchi apparently got picked on by director Takashi Miike.,0.0040405630716123,2203
2204,"Ok, let me say that I"," am innocent, trapped in the mindset that we all are miscarrying... but", have actually seen the IMDb version of this film and these are three of the,0.0007293540984391993,2204
2205,I can't quite say that," they aren't good movies with past tense moments.True, they're good children", this movie but Kevin McLeod was hyped for it all the time. Michelle,7.814168930031506e-05,2205
2206,THE RINGMASTER stars, several awesome monkeys from around the world who you meet more often than not right away," Christian Coleman, Mathala Kohn, Sheamus Meheelloo, Michael",0.003646552562713623,2206
2207,"Oh Dear, Jerry may"," be Brian Jackson's greatest album but close friend to Boogie Nights, that's"," be a cute guy, but he hardly ever sleeps. Bob also had some very",0.024706482887268066,2207
2208,"For the life of me, I", felt trapped in this movie. I often feel like I am transforming into something again, think I followed this series of books and it was even more horrible than a boy,0.00014519208343699997,2208
2209,You don't need to write," a script outside your imagination. Frankly, if you have mentioned Stork would"," a book on the show, but I find it annoying.<|endoftext|>",0.707143620646093,2209
2210,"I think that,"," really, they were pretty good until they finally subjected the audience to Dire Straits"," like usually, we're forced to not see how much the people in the film",0.0012534159468485999,2210
2211,I will admit, early 1/2 of Stacy has been devastated -- I sense she is emotionally moving, as an outsider I have several attempts to patronize this flick. I don't,0.0064661244978196,2211
2212,Was this movie," a movie? My question is, Does film should be seen for its intentions?", worth seeing? Well...it isn't. The only thing that I can say,0.0083740855334327,2212
2213,"OK, people, honestly",", if it wasn't for these awful other smoked monkeys and other freak accidents,", I didn't expect that coming from someone who claims to have a balanced viewpoint.<,0.0002582464367152,2213
2214,To grasp where this 1976," is headed, there are great scenes in the movie, such as a scene when"," film was headed, per the movies' description, it is becoming increasingly difficult to",0.9973000272293575,2214
2215,So I,"'m a reader of all kinds of great books,my choices,I gave the", was very much upset at how many people did not wanted the film to go on,0.996451845043339,2215
2216,Really an amazing pile of pap," stops, saved a life!<|endoftext|>"," stuff. Just adding to the pile. No Universal horror, just fighting facts,",0.0011923909187318005,2216
2217,Rock star John," Bonham Smith (no, he did not star himself first in Rock and Roll"," Krol can only watch her, as her subject's number is incomprehensible to his",0.9833362969220617,2217
2218,This is a horrid disaster of," undematurated cinema films in which not even characters remain. Bff,"," one of my all time favorite films. Stacey Dash, all along Madonna,",1.6004196369000289e-06,2218
2219,This film is a huge, improvement over the previous $B3.85 thriller. It is as deep in, waste of Star Trek fuel. There are very few FPS movies I've seen that,0.9983956844662316,2219
2220,Kris Krist,offerson brings his cinematic sensibilities back to life - exerted by the use of over,"offerson's composer/productions, called ""Saturday Night Live Choir.""",0.012108445167541615,2220
2221,I never saw the original 1954 version, but Hostel was my favorite film besides Waitemata and is made in the,", of course it does plain and simple not change anything about each part in the",0.9976273677311839,2221
2222,This movie, so often asserts that it represents the past and the present. It's true that, didn't do anything to impress me. I still can't believe some of the,0.0021906934562138996,2222
2223,There are two, ways to deal with this situation: 1) Accept normal life in America and 2, very funny moments that should be mentioned. A kid gets killed when the comment above,0.002655625343322865,2223
2224,It doesn't even merit," a 1). The stop-motion scenes aren't even worth seeing, which is"," the attention of viewers. Most of the movie focused on crests, the acting",4.0868762880999585e-06,2224
2225,I caught, a Frogman movie and read this book and some adventure of my own. (, up with Fulci a couple years later after they married and shortly after joining City,0.0001263022422789417,2225
2226,I remember rather enjoying this a, little over two years ago that the Landlady did her role of Auntie, good few minutes of silent screen time without becoming so angry from the horrible taste in,0.9969874156522565,2226
2227,"The ""saucy"," repeat of the seventies"" hack film Neo, this upcoming Saturday blockbusters off"," gimmick"" of at most 30 minutes of image manipulation that is funny,and house",0.0057698872988112,2227
2228,The plot," primitive elements of the film were docile, although fitting in with the plot,", is a bunch of guys go to their friends apartments to... a movie about beer,0.9923941867891699,2228
2229,The video quality is awful,. The level of darkness and the people who actually put this movie up in hopes,", and the stinklights ought to be replaced withNotHooked On Killers",3.8649886850000963e-07,2229
2230,I got this, much love.<|endoftext|>, movie in an old playsheets book *slap* and told it like,0.9921560343354942,2230
2231,I don't really know where," they make it; in Canada, there aren't a lot of songs I've", the hell it came from.<br /><br />The satire could have been,0.9818674811976961,2231
2232,I bought this," as a rental. There were several things I liked in Jules, but the", DVD because I couldn't finish the project so after 3 episodes I had to cancel,0.0074227289878763,2232
2233,I bought this DVD for £,6.00 and I am honestly hoping that in time the subsequent DVD will come,2 and I understand that the DVD didn't come with it by the way.,0.0038593143690377005,2233
2234,WORST, US 3DS MOVIE....' MYSTERY.....' but Peace & Tort, OF THEM ALL - just 1 waste of intelligence :) <br /><br />,0.00042993109673260016,2234
2235,I watched, it while I was in Bulgaria and Love it. I have read a lot about," only because it felt like the first draft of the all time original, so almost",0.00768667459487915,2235
