,prompt,chosen,rejected,diff,source_index
2266,This is the first time I ever, got to see a movie of such a unique psycho quality. The acting was excellent," saw IMDb edit this golf movie, per The Movie that followed, that I",0.9946320191957057,377
2267,This is the first time I ever, got to see a movie of such a unique psycho quality. The acting was excellent," watched, but I watched it with 2.5 on COST!<br",0.0048386454582212135,377
2268,I love Jamie Foxx,", seems to roll his eyes a little over the choices made.<br /><","'s Kate Winslet, but Jayden Forsyth likes Bill Murray more.<br",0.0014180541038514294,378
2269,I love Jamie Foxx,", especially Jamie Foxx's alluded to character take back on character focus (is",", seems to roll his eyes a little over the choices made.<br /><",0.00042563676834095343,378
2270,I love Jamie Foxx,", seems to roll his eyes a little over the choices made.<br /><",. He and I drastically change roles over the films forever we share most inappropriate scenes,0.0003496408462524414,378
2271,I love Jamie Foxx,", especially Jamie Foxx's alluded to character take back on character focus (is","'s Kate Winslet, but Jayden Forsyth likes Bill Murray more.<br",0.0018436908721923828,378
2272,I love Jamie Foxx,. He and I drastically change roles over the films forever we share most inappropriate scenes,"'s Kate Winslet, but Jayden Forsyth likes Bill Murray more.<br",0.001068413257598988,378
2273,I love Jamie Foxx,", especially Jamie Foxx's alluded to character take back on character focus (is",. He and I drastically change roles over the films forever we share most inappropriate scenes,0.0007752776145933948,378
2274,What?, Special thanks to Cenk Uygur for capturing some of the channel's, And why? Because I'm a crafty Hollywood cheater; I got a,0.9904775256291032,379
2275,What?, Special thanks to Cenk Uygur for capturing some of the channel's," Did he kill herself? Oh well that's a question, but I guess the",0.9944250332191588,379
2276,What?, Special thanks to Cenk Uygur for capturing some of the channel's," The moral of the story.<br /><br />Secondly, I needn",0.9942258656956257,379
2277,What?, And why? Because I'm a crafty Hollywood cheater; I got a," Did he kill herself? Oh well that's a question, but I guess the",0.0039475075900555,379
2278,What?, And why? Because I'm a crafty Hollywood cheater; I got a," The moral of the story.<br /><br />Secondly, I needn",0.0037483400665223997,379
2279,What?," The moral of the story.<br /><br />Secondly, I needn"," Did he kill herself? Oh well that's a question, but I guess the",0.0001991675235331002,379
2280,I was one of quite a, few lucky people to find a whole lot of work--a time late night comedy, few Tiki fans who stayed completely filled in on the wooden movie on DVD.,0.993867953773588,380
2281,I was one of quite a, few lucky people to find a whole lot of work--a time late night comedy, few Russian noblemen who paid his dues of $250 to check in and pull,0.01649242639541626,380
2282,I was one of quite a, few lucky people to find a whole lot of work--a time late night comedy, few people that had a laugh at the logic of it. This appears to have,0.018595755100250244,380
2283,I was one of quite a, few Russian noblemen who paid his dues of $250 to check in and pull, few Tiki fans who stayed completely filled in on the wooden movie on DVD.,0.9773755273781718,380
2284,I was one of quite a, few people that had a laugh at the logic of it. This appears to have, few Tiki fans who stayed completely filled in on the wooden movie on DVD.,0.9752721986733378,380
2285,I was one of quite a, few Russian noblemen who paid his dues of $250 to check in and pull, few people that had a laugh at the logic of it. This appears to have,0.0021033287048339844,380
2286,This is surely one," of the pinnacle of the future behavior, if not the previous generation ventures but an", of the ten best bat flips in the entire annual events. It goes rather badly,0.9979361616424286,381
2287,This is surely one," of the best series. It is informative, Oz can't put that old lacking"," of the pinnacle of the future behavior, if not the previous generation ventures but an",0.00038129091262828485,381
2288,This is surely one," of the greatest works of art that Playboy Magazine has ever exhibited. Yes, there"," of the pinnacle of the future behavior, if not the previous generation ventures but an",0.0001416802406309925,381
2289,This is surely one," of the best series. It is informative, Oz can't put that old lacking", of the ten best bat flips in the entire annual events. It goes rather badly,0.9983174525550569,381
2290,This is surely one," of the greatest works of art that Playboy Magazine has ever exhibited. Yes, there", of the ten best bat flips in the entire annual events. It goes rather badly,0.9980778418830596,381
2291,This is surely one," of the best series. It is informative, Oz can't put that old lacking"," of the greatest works of art that Playboy Magazine has ever exhibited. Yes, there",0.00023961067199729236,381
2292,This film is about," an assassin at work, researching assassinations that he knows will kill up to 10", a Brazilian soldier in the '70s and now wants everyone to believe in him,0.0073269009590147816,382
2293,This film is about, two adopted boys named Ronald and Sheryl. Sheryl is an idealistic boy, a Brazilian soldier in the '70s and now wants everyone to believe in him,0.00863492488861084,382
2294,This film is about, a Brazilian soldier in the '70s and now wants everyone to believe in him, a tree wrestler. He is in one crash which he has to relieve himself into,0.9808292761445045,382
2295,This film is about, two adopted boys named Ronald and Sheryl. Sheryl is an idealistic boy," an assassin at work, researching assassinations that he knows will kill up to 10",0.0013080239295960583,382
2296,This film is about," an assassin at work, researching assassinations that he knows will kill up to 10", a tree wrestler. He is in one crash which he has to relieve himself into,0.9881561771035193,382
2297,This film is about, two adopted boys named Ronald and Sheryl. Sheryl is an idealistic boy, a tree wrestler. He is in one crash which he has to relieve himself into,0.9894642010331154,382
2298,Early film directed by," Suzanne Campion, and starred John Cassavetes as Alpheus, a star"," the man who made Action 13, Theodosius Huzzola is essentially",0.9873519856482744,383
2299,Early film directed by," fellow filmmaker Darren Jacobsen, The Brief Encounter is a serious, engaging film with"," the man who made Action 13, Theodosius Huzzola is essentially",0.9897992331534624,383
2300,Early film directed by, Andrew Schraeder and directed by Stephen Harper.<br /><br />Of," the man who made Action 13, Theodosius Huzzola is essentially",0.9857415277510883,383
